"cell.labels","CD24","CD56","CD29","CD15","CD184","CD133","CD71","CD44","GLAST","AQP4","HepaCAM","CD140a","O4"
"StemCell","1.18412607667467","0.216272302719977","1.01413503233512","-1.21576973215778","-0.734075964808043","-0.354980392598725","0.0175932369938815","-0.604171108011954","-0.466609314668793","-0.509822957083785","-0.711472568337371","0.293014545264068","-0.300540099268555"
"NPC","1.16324937737809","0.740972901275247","-0.388043374779624","-0.302479210186181","0.12862281116947","-0.749480935430137","-1.25941297697987","0.00304638978902418","-0.565489778420655","-0.739230565796639","-1.27199151589524","-0.958189630073968","0.28079034759207"
"Neuron","1.5556934962393","1.12460240582845","-1.6790805851955","-0.724062641238543","-0.377073246498907","-1.7852228649571","-0.190176183365412","-1.1418330546868","-1.15433618039945","-0.195678569992053","-0.555421282882925","-0.404921062615971","-0.126208303838981"
"Astrocyte","-0.975131673968577","-0.233933062327664","1.35350242128963","-0.491993312638899","1.00985119150326","0.393013572357253","1.17610576753013","2.19384094564901","1.93344463187708","2.3180539122081","1.69570670610289","0.171990010812378","-0.618725953686056"
"OPC","-0.835999080400794","1.07779489530005","-1.26906246551067","-0.146598375254056","-1.21832884287722","0.0470354823226506","-1.21553045625049","-0.835125181869041","-0.400254089173609","-0.275617825039597","0.306764135006404","2.02532810879946","-0.429154946831263"
"Oligo","-0.294761431200171","0.494991921774551","0.036730674333758","-0.583080972900952","-0.212085777226828","-0.468704452540568","-0.828110216783402","-0.299005148642136","-0.10755473340945","-0.553703313553155","0.186566542247253","-0.276550846646748","2.31912909597067"
"RG","-0.643075890890411","-0.943044595773902","-0.0657568106501066","0.250384653973219","1.58491666562474","0.199111342703054","0.570941651363538","0.0765990850894259","0.856592495175459","0.901288216276651","0.219765262187219","-0.820926840853084","-0.218835961581773"
"Endothelial","-0.512503918567418","-1.83855612314714","0.665972136636662","1.41146928759452","0.963792252718786","1.28169030646147","1.5752489513964","-0.217027124887322","-0.9086190852799","-0.737499255179622","-1.05439186555904","-1.00221096968911","-0.906454178356109"
"Epithelial","-0.641596955264691","-0.63910064564957","0.331602971540722","1.80213030280868","-1.14561908960526","1.4375379416821","0.153340226095228","0.823675197569797","0.812826054299323","-0.207789641839904","1.18447458713081","0.972466685002974",NA
